CAS,Name,Formula,Mw,Elements,InChi,SMILES,alkane,methyl,alkene,alkyne,alcohols,amines,nitriles,aromatics,alkyl halides,esters,ketones,aldehydes,carboxylic acids,ether,acyl halides,amides,nitro
78-92-2,2-Butanol,C4H10O,74.0731649419617,"['C', 'H', 'O']","InChI=1/C4H10O/c1-3-4(2)5/h4-5H,3H2,1-2H3",CCC(C)O,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
789-25-3,"Silane, triphenyl-",C18H16Si,260.1021270504784,"['C', 'H', 'Si']",InChI=1/C18H15Si/c1-4-10-16(11-5-1)19(17-12-6-2-7-13-17)18-14-8-3-9-15-18/h1-15H,c1ccc(cc1)[Si](c2ccccc2)c3ccccc3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78-93-3,2-Butanone,C4H8O,72.0575148774837,"['C', 'H', 'O']","InChI=1/C4H8O/c1-3-4(2)5/h3H2,1-2H3",CCC(C)=O,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
78-94-4,Methyl vinyl ketone,C4H6O,70.0418648130057,"['C', 'H', 'O']","InChI=1/C4H6O/c1-3-4(2)5/h3H,1H2,2H3",CC(=O)C=C,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
789-47-9,2-Aminochrysene,C18H13N,243.104799423539,"['C', 'H', 'N']","InChI=1/C18H13N/c19-14-7-10-16-13(11-14)6-9-17-15-4-2-1-3-12(15)5-8-18(16)17/h1-11H,19H2",Nc1ccc2c(ccc3c4ccccc4ccc23)c1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78-95-5,"2-Propanone, 1-chloro-",C3H5ClO,92.0028924631367,"['C', 'H', 'Cl', 'O']","InChI=1/C3H5ClO/c1-3(5)2-4/h2H2,1H3",CC(=O)CCl,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
78958-61-9,"9H-purine, 6-[4-methyl-3-thiosemicarbazido]-",C7H9N7S,223.064014495589,"['C', 'H', 'N', 'S']","InChI=1/C7H9N7S/c1-8-7(15)14-13-6-4-5(10-2-9-4)11-3-12-6/h2-3H,1H3,(H2,8,14,15)(H2,9,10,11,12,13)/f/h8-9,13-14H",CNC(=S)NNc1ncnc2nc[nH]c12,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78-96-6,"2-Propanol, 1-amino-",C3H9NO,75.0684139141547,"['C', 'H', 'N', 'O']","InChI=1/C3H9NO/c1-3(5)2-4/h3,5H,2,4H2,1H3",CC(O)CN,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79-00-5,"Ethane, 1,1,2-trichloro-",C2H3Cl3,131.930033143827,"['C', 'H', 'Cl']","InChI=1/C2H3Cl3/c3-1-2(4)5/h2H,1H2",ClCC(Cl)Cl,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79-01-6,Trichloroethylene,C2HCl3,129.914383079349,"['C', 'H', 'Cl']",InChI=1/C2HCl3/c3-1-2(4)5/h1H,ClC=C(Cl)Cl,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79042-54-9,"1,2,3,4-Tetramethyl-cyclopentane",C9H18,126.140850580302,"['C', 'H']","InChI=1/C9H18/c1-6-5-7(2)9(4)8(6)3/h6-9H,5H2,1-4H3",CC1CC(C)C(C)C1C,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79-04-9,"Acetyl chloride, chloro-",C2H2Cl2O,111.9482700487897,"['C', 'H', 'Cl', 'O']",InChI=1/C2H2Cl2O/c3-1-2(4)5/h1H2,ClCC(Cl)=O,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
79-05-0,Propanamide,C3H7NO,73.0527638496767,"['C', 'H', 'N', 'O']","InChI=1/C3H7NO/c1-2-3(4)5/h2H2,1H3,(H2,4,5)/f/h4H2",CCC(N)=O,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
79-06-1,Acrylamide,C3H5NO,71.0371137851987,"['C', 'H', 'N', 'O']","InChI=1/C3H5NO/c1-2-3(4)5/h2H,1H2,(H2,4,5)/f/h4H2",NC(=O)C=C,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
79064-26-9,"9H-purine, 9-benzyl-2, 6-dichloro-",C12H8Cl2N4,278.01260164038,"['C', 'H', 'Cl', 'N']","InChI=1/C12H8Cl2N4/c13-10-9-11(17-12(14)16-10)18(7-15-9)6-8-4-2-1-3-5-8/h1-5,7H,6H2",Clc1nc(Cl)c2ncn(Cc3ccccc3)c2n1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79-07-2,"Acetamide, 2-chloro-",C2H4ClNO,92.9981414353297,"['C', 'H', 'Cl', 'N', 'O']","InChI=1/C2H4ClNO/c3-1-2(4)5/h1H2,(H2,4,5)/f/h4H2",NC(=O)CCl,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
790-82-9,"4,4'-Diacetyldiphenylmethane",C17H16O2,252.1150297549674,"['C', 'H', 'O']","InChI=1/C17H16O2/c1-12(18)16-7-3-14(4-8-16)11-15-5-9-17(10-6-15)13(2)19/h3-10H,11H2,1-2H3",CC(=O)c1ccc(Cc2ccc(cc2)C(C)=O)cc1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
79-08-3,"Acetic acid, bromo-",C2H3BrO2,137.9316419498604,"['C', 'H', 'Br', 'O']","InChI=1/C2H3BrO2/c3-1-2(4)5/h1H2,(H,4,5)/f/h4H",OC(=O)CBr,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
790-90-9,"Acetamide, n-(p-hydroxyphenyl)-, 2,2,2-trichloroethyl carbonate",C11H10Cl3NO4,324.9675408522188,"['C', 'H', 'Cl', 'N', 'O']","InChI=1/C11H10Cl3NO4/c1-7(16)15-8-2-4-9(5-3-8)19-10(17)18-6-11(12,13)14/h2-5H,6H2,1H3,(H,15,16)/f/h15H",CC(=O)Nc1ccc(OC(=O)OCC(Cl)(Cl)Cl)cc1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
79-09-4,Propanoic acid,C3H6O2,74.0367794325774,"['C', 'H', 'O']","InChI=1/C3H6O2/c1-2-3(4)5/h2H2,1H3,(H,4,5)/f/h4H",CCC(O)=O,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
79-10-7,2-Propenoic acid,C3H4O2,72.0211293680994,"['C', 'H', 'O']","InChI=1/C3H4O2/c1-2-3(4)5/h2H,1H2,(H,4,5)/f/h4H",OC(=O)C=C,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
79-11-8,"Acetic acid, chloro-",C2H3ClO2,93.9821570182304,"['C', 'H', 'Cl', 'O']","InChI=1/C2H3ClO2/c3-1-2(4)5/h1H2,(H,4,5)/f/h4H",OC(=O)CCl,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
791-28-6,(C6H5)3PO,C18H15OP,278.0860521015837,"['C', 'H', 'O', 'P']","InChI=1/C18H15OP/c19-20(16-10-4-1-5-11-16,17-12-6-2-7-13-17)18-14-8-3-9-15-18/h1-15H",O=[P](c1ccccc1)(c2ccccc2)c3ccccc3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
791-31-1,"Silanol, triphenyl-",C18H16OSi,276.0970416700501,"['C', 'H', 'O', 'Si']","InChI=1/C18H16OSi/c19-20(16-10-4-1-5-11-16,17-12-6-2-7-13-17)18-14-8-3-9-15-18/h1-15,19H",O[Si](c1ccccc1)(c2ccccc2)c3ccccc3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79-14-1,"Acetic acid, hydroxy-",C2H4O3,76.0160439876711,"['C', 'H', 'O']","InChI=1/C2H4O3/c3-1-2(4)5/h3H,1H2,(H,4,5)/f/h4H",OCC(O)=O,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
79155-44-5,5-Chloro-2-thienyl methyl ketone thiosemicarbazone,C7H8ClN3S2,232.984817302406,"['C', 'H', 'Cl', 'N', 'S']","InChI=1/C7H8ClN3S2/c1-4(10-11-7(9)12)5-2-3-6(8)13-5/h2-3H,1H3,(H3,9,11,12)/b10-4+/f/h11H,9H2",C\C(=N/NC(N)=S)c1sc(Cl)cc1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79-16-3,"Acetamide, N-methyl-",C3H7NO,73.0527638496767,"['C', 'H', 'N', 'O']","InChI=1/C3H7NO/c1-3(5)4-2/h1-2H3,(H,4,5)/f/h4H",CNC(C)=O,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
79-20-9,"Acetic acid, methyl ester",C3H6O2,74.0367794325774,"['C', 'H', 'O']",InChI=1/C3H6O2/c1-3(4)5-2/h1-2H3,COC(C)=O,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
79-24-3,"Ethane, nitro-",C2H5NO2,75.0320284047704,"['C', 'H', 'N', 'O']","InChI=1/C2H5NO2/c1-2-3(4)5/h2H2,1H3",CC[N+]([O-])=O,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
79-27-6,"1,1,2,2-Tetrabromoethane",C2H2Br4,341.689000520478,"['C', 'H', 'Br']",InChI=1/C2H2Br4/c3-1(4)2(5)6/h1-2H,BrC(Br)C(Br)Br,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79-28-7,"Ethene, tetrabromo-",C2Br4,339.673350456,"['C', 'Br']",InChI=1/C2Br4/c3-1(4)2(5)6,BrC(Br)=C(Br)Br,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79-29-8,"Butane, 2,3-dimethyl-",C6H14,86.109550451346,"['C', 'H']","InChI=1/C6H14/c1-5(2)6(3)4/h5-6H,1-4H3",CC(C)C(C)C,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79-30-1,2-Methylpropanoyl chloride,C4H7ClO,106.0185425276147,"['C', 'H', 'Cl', 'O']","InChI=1/C4H7ClO/c1-3(2)4(5)6/h3H,1-2H3",CC(C)C(Cl)=O,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
793-06-6,"Acetophenone, 4',4'''-ethylenedi-",C18H18O2,266.1306798194454,"['C', 'H', 'O']","InChI=1/C18H18O2/c1-13(19)17-9-5-15(6-10-17)3-4-16-7-11-18(12-8-16)14(2)20/h5-12H,3-4H2,1-2H3",CC(=O)c1ccc(CCc2ccc(cc2)C(C)=O)cc1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
79-31-2,"Propanoic acid, 2-methyl-",C4H8O2,88.0524294970554,"['C', 'H', 'O']","InChI=1/C4H8O2/c1-3(2)4(5)6/h3H,1-2H3,(H,5,6)/f/h5H",CC(C)C(O)=O,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
793-39-5,9-Methyl triptycene,C21H16,268.125200515824,"['C', 'H']","InChI=1/C21H16/c1-21-17-11-5-2-8-14(17)20(15-9-3-6-12-18(15)21)16-10-4-7-13-19(16)21/h2-13,20H,1H3",CC12c3ccccc3C(c4ccccc14)c5ccccc25,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79-34-5,"Ethane, 1,1,2,2-tetrachloro-",C2H2Cl4,165.891060793958,"['C', 'H', 'Cl']",InChI=1/C2H2Cl4/c3-1(4)2(5)6/h1-2H,ClC(Cl)C(Cl)Cl,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79-35-6,"Ethene, 1,1-dichloro-2,2-difluoro-",C2Cl2F2,131.9345116902184,"['C', 'Cl', 'F']",InChI=1/C2Cl2F2/c3-1(4)2(5)6,FC(F)=C(Cl)Cl,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79-36-7,"Acetyl chloride, dichloro-",C2HCl3O,145.90929769892068,"['C', 'H', 'Cl', 'O']",InChI=1/C2HCl3O/c3-1(4)2(5)6/h1H,ClC(Cl)C(Cl)=O,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
79-39-0,Methacrylamide,C4H7NO,85.0527638496767,"['C', 'H', 'N', 'O']","InChI=1/C4H7NO/c1-3(2)4(5)6/h1H2,2H3,(H2,5,6)/f/h5H2",CC(=C)C(N)=O,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
79-40-3,Ethanedithioamide,C2H4N2S2,119.981590486648,"['C', 'H', 'N', 'S']","InChI=1/C2H4N2S2/c3-1(5)2(4)6/h(H2,3,5)(H2,4,6)/f/h3-4H2",NC(=S)C(N)=S,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79-41-4,"2-Propenoic acid, 2-methyl-",C4H6O2,86.0367794325774,"['C', 'H', 'O']","InChI=1/C4H6O2/c1-3(2)4(5)6/h1H2,2H3,(H,5,6)/f/h5H",CC(=C)C(O)=O,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
79-42-5,2-Mercaptopropanoic acid,C3H6O2S,106.0088506069914,"['C', 'H', 'O', 'S']","InChI=1/C3H6O2S.H3N/c1-2(6)3(4)5;/h2,6H,1H3,(H,4,5);1H3/f/h4H;",N.CC(S)C(O)=O,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
79-43-6,"Acetic acid, dichloro-",C2H2Cl2O2,127.9431846683614,"['C', 'H', 'Cl', 'O']","InChI=1/C2H2Cl2O2/c3-1(4)2(5)6/h1H,(H,5,6)/f/h5H",OC(=O)C(Cl)Cl,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
79-46-9,"Propane, 2-nitro-",C3H7NO2,89.0476784692484,"['C', 'H', 'N', 'O']","InChI=1/C3H7NO2/c1-3(2)4(5)6/h3H,1-2H3",CC(C)[N+]([O-])=O,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
79-49-2,"Propanone, pentabromo-",C3HBr5O,447.5944277218107,"['C', 'H', 'Br', 'O']","InChI=1/C3HBr5O/c4-2(5)1(9)3(6,7)8/h2H",BrC(Br)C(=O)C(Br)(Br)Br,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
794-94-5,4-Methoxybenzoic acid anhydride,C16H14O5,286.0841235492045,"['C', 'H', 'O']","InChI=1/C16H14O5/c1-19-13-7-3-11(4-8-13)15(17)21-16(18)12-5-9-14(20-2)10-6-12/h3-10H,1-2H3",COc1ccc(cc1)C(=O)OC(=O)c2ccc(OC)cc2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
79-50-5,"2(3H)-Furanone, dihydro-3-hydroxy-4,4-dimethyl-, (.+/-.)-",C6H10O3,130.0629941811051,"['C', 'H', 'O']","InChI=1/C6H10O3/c1-6(2)3-9-5(8)4(6)7/h4,7H,3H2,1-2H3",CC1(C)COC(=O)C1O,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
795-18-6,"Beta-alanine, n-benzyl-n-carboxymethyl, diethyl ester",C16H23NO4,293.1627082242158,"['C', 'H', 'N', 'O']","InChI=1/C16H23NO4/c1-3-20-15(18)10-11-17(13-16(19)21-4-2)12-14-8-6-5-7-9-14/h5-9H,3-4,10-13H2,1-2H3",CCOC(=O)CCN(CC(=O)OCC)Cc1ccccc1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
79538-20-8,"3,5-Difluorobenzyl alcohol",C7H6F2O,144.0386711384841,"['C', 'H', 'F', 'O']","InChI=1/C7H6F2O/c8-6-1-5(4-10)2-7(9)3-6/h1-3,10H,4H2",OCc1cc(F)cc(F)c1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79538-29-7,"2,4,6-Trifluorobenzoyl chloride",C7H2ClF3O,193.97462685463728,"['C', 'H', 'Cl', 'F', 'O']",InChI=1/C7H2ClF3O/c8-7(12)6-4(10)1-3(9)2-5(6)11/h1-2H,Fc1cc(F)c(c(F)c1)C(Cl)=O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
79544-29-9,2-Fluoro-6-iodobenzonitrile,C7H3FIN,246.92942420288816,"['C', 'H', 'F', 'I', 'N']",InChI=1/C7H3FIN/c8-6-2-1-3-7(9)5(6)4-10/h1-3H,Fc1cccc(I)c1C#N,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79604-66-3,"2,4,6-Trimethyl-1,6-heptadien-4-ol",C10H18O,154.1357651998737,"['C', 'H', 'O']","InChI=1/C10H18O/c1-8(2)6-10(5,11)7-9(3)4/h11H,1,3,6-7H2,2,4-5H3",CC(=C)CC(C)(O)CC(C)=C,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79605-62-2,"1-Cyclohexyl-2-buten-1-ol (c,t)",C10H18O,154.1357651998737,"['C', 'H', 'O']","InChI=1/C10H18O/c1-2-6-10(11)9-7-4-3-5-8-9/h2,6,9-11H,3-5,7-8H2,1H3/b6-2+",C/C=C/C(O)C1CCCCC1,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79630-23-2,"Benzonitrile, 3-bromo-4-fluoro-",C7H3BrFN,198.9432898778882,"['C', 'H', 'Br', 'F', 'N']",InChI=1/C7H3BrFN/c8-6-3-5(4-10)1-2-7(6)9/h1-3H,Fc1ccc(cc1Br)C#N,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79636-94-5,5-Bromo-2-ethoxybenzaldehyde,C9H9BrO2,227.9785921432944,"['C', 'H', 'Br', 'O']","InChI=1/C9H9BrO2/c1-2-12-9-4-3-8(10)5-7(9)6-11/h3-6H,2H2,1H3",CCOc1ccc(Br)cc1C=O,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
79-72-1,"O-toluenesulfonanilide, 5-amino",C13H14N2O2S,262.0775988737674,"['C', 'H', 'N', 'O', 'S']","InChI=1/C13H14N2O2S/c1-10-7-8-11(14)9-13(10)18(16,17)15-12-5-3-2-4-6-12/h2-9,15H,14H2,1H3",Cc1ccc(N)cc1[S](=O)(=O)Nc2ccccc2,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79-74-3,"1,4-Benzenediol, 2,5-bis(1,1-dimethylpropyl)-",C16H26O2,250.1932800773574,"['C', 'H', 'O']","InChI=1/C16H26O2/c1-7-15(3,4)11-9-14(18)12(10-13(11)17)16(5,6)8-2/h9-10,17-18H,7-8H2,1-6H3",CCC(C)(C)c1cc(O)c(cc1O)C(C)(C)CC,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79-89-0,"1-(2,6,6-Trimethyl-1-cyclohexen-1-yl)-2-methyl-1-buten-3-one",C14H22O,206.1670653288297,"['C', 'H', 'O']","InChI=1/C14H22O/c1-10-7-6-8-14(4,5)13(10)9-11(2)12(3)15/h9H,6-8H2,1-5H3/b11-9-",CC(=O)C(\C)=C/C1=C(C)CCCC1(C)C,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
79-92-5,Camphene,C10H16,136.125200515824,"['C', 'H']","InChI=1/C10H16/c1-7-8-4-5-9(6-8)10(7,2)3/h8-9H,1,4-6H2,2-3H3",CC1(C)C2CCC(C2)C1=C,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79-94-7,"Phenol, 4,4'-(2,2-propanediyl) bis[2,6-dibromo]-",C15H12Br4O2,539.7570800820114,"['C', 'H', 'Br', 'O']","InChI=1/C15H12Br4O2/c1-15(2,7-3-9(16)13(20)10(17)4-7)8-5-11(18)14(21)12(19)6-8/h3-6,20-21H,1-2H3",CC(C)(c1cc(Br)c(O)c(Br)c1)c2cc(Br)c(O)c(Br)c2,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79-95-8,"Phenol, 4,4'-(2,2-propanediyl) bis[2,6-dichloro]-",C15H12Cl4O2,363.95914035549134,"['C', 'H', 'Cl', 'O']","InChI=1/C15H12Cl4O2/c1-15(2,7-3-9(16)13(20)10(17)4-7)8-5-11(18)14(21)12(19)6-8/h3-6,20-21H,1-2H3",CC(C)(c1cc(Cl)c(O)c(Cl)c1)c2cc(Cl)c(O)c(Cl)c2,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79-96-9,"Phenol, 4,4'-isopropylidene bis(2-tert-butyl)-",C23H32O2,340.24023027079136,"['C', 'H', 'O']","InChI=1/C23H32O2/c1-21(2,3)17-13-15(9-11-19(17)24)23(7,8)16-10-12-20(25)18(14-16)22(4,5)6/h9-14,24-25H,1-8H3",CC(C)(C)c1cc(ccc1O)C(C)(C)c2ccc(O)c(c2)C(C)(C)C,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79-97-0,"Phenol, 4,4'-(1-methylethylidene)bis[2-methyl-",C17H20O2,256.1463298839234,"['C', 'H', 'O']","InChI=1/C17H20O2/c1-11-9-13(5-7-15(11)18)17(3,4)14-6-8-16(19)12(2)10-14/h5-10,18-19H,1-4H3",Cc1cc(ccc1O)C(C)(C)c2ccc(O)c(C)c2,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80-05-7,"Phenol, 4,4'-(1-methylethylidene)bis-",C15H16O2,228.1150297549674,"['C', 'H', 'O']","InChI=1/C15H16O2/c1-15(2,11-3-7-13(16)8-4-11)12-5-9-14(17)10-6-12/h3-10,16-17H,1-2H3",CC(C)(c1ccc(O)cc1)c2ccc(O)cc2,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80-06-8,"Ethanol, 1,1-bis(p-chlorophenyl)-",C14H12Cl2O,266.0265203711797,"['C', 'H', 'Cl', 'O']","InChI=1/C14H12Cl2O/c1-14(17,10-2-6-12(15)7-3-10)11-4-8-13(16)9-5-11/h2-9,17H,1H3",CC(O)(c1ccc(Cl)cc1)c2ccc(Cl)cc2,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80-07-9,"4,4'-Dichlorodiphenyl sulphone",C12H8Cl2O2S,285.9622060362094,"['C', 'H', 'Cl', 'O', 'S']","InChI=1/C12H8Cl2O2S/c13-9-1-5-11(6-2-9)17(15,16)12-7-3-10(14)4-8-12/h1-8H",Clc1ccc(cc1)[S](=O)(=O)c2ccc(Cl)cc2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80-08-0,Dapsone,C12H12N2O2S,248.0619488092894,"['C', 'H', 'N', 'O', 'S']","InChI=1/C12H12N2O2S/c13-9-1-5-11(6-2-9)17(15,16)12-7-3-10(14)4-8-12/h1-8H,13-14H2",Nc1ccc(cc1)[S](=O)(=O)c2ccc(N)cc2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80-10-4,Diphenyldichlorosilane,C12H10Cl2Si,251.9928822217844,"['C', 'H', 'Cl', 'Si']","InChI=1/C12H10Cl2Si/c13-15(14,11-7-3-1-4-8-11)12-9-5-2-6-10-12/h1-10H",Cl[Si](Cl)(c1ccccc1)c2ccccc2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
